date,day_of_week,hour_slot,patient_count,severity,high_acuity,avg_PainGrade,Medical/Internal,Trauma/Injury,lag_2wk_avg,lag_4wk_avg,lag_8wk_avg,lag_12wk_avg,lag_8wk_severity,lag_8wk_high_acuity,lag_8wk_avg_PainGrade,lag_8wk_Medical/Internal,lag_8wk_Trauma/Injury,month,week_of_year,is_weekend,daily_cumulative_avg
2018-10-18,4,3,15,2.2666666666666666,0.6,1.7692307692307692,7.0,7,17.5,17.75,17.375,17.083333333333332,2.4863608022954,0.544866964927917,1.6758038632119514,10.0,6.0,10,42,0,6.0
2018-10-18,4,4,14,2.571428571428572,0.5,1.5833333333333333,9.0,4,13.0,14.25,15.0,14.916666666666666,2.3487190988835724,0.6640674840510367,1.1518382352941177,8.625,5.625,10,42,0,8.25
2018-10-18,4,5,20,2.65,0.55,0.6,11.0,8,19.0,15.75,20.75,21.0,2.641794493869302,0.5159022882488355,1.1103199155916548,10.75,8.75,10,42,0,9.4
2018-10-19,5,0,14,2.2857142857142856,0.5714285714285714,0.6666666666666666,7.0,7,11.0,10.75,13.0,13.833333333333334,2.4330548128342246,0.5851743538324421,1.0342397186147185,6.625,5.375,10,42,0,13.0
2018-10-19,5,1,5,2.4,0.6,0.6,2.0,3,7.0,4.75,5.5,5.416666666666667,2.40625,0.609375,1.0550595238095237,3.5,1.625,10,42,0,14.0
2018-10-19,5,2,13,2.6153846153846154,0.4615384615384615,1.3076923076923077,10.0,2,12.0,11.25,12.125,11.75,2.592872925685426,0.453386544011544,1.582224025974026,7.875,3.875,10,42,0,9.5
2018-10-19,5,3,16,2.5625,0.5,1.7142857142857142,7.0,7,10.0,12.0,11.5,13.75,2.5897363053613054,0.47314976689976684,1.3523934398934399,7.125,3.875,10,42,0,10.666666666666666
2018-10-19,5,4,20,2.8,0.55,1.4,12.0,8,16.0,16.0,16.875,17.0,2.712679827365729,0.42055588539763733,1.4072956628303495,7.75,8.75,10,42,0,12.0
2018-10-19,5,5,4,2.5,0.75,0.5,2.0,2,12.5,17.5,18.25,19.083333333333332,2.542953892083149,0.5807994250331712,1.17004622896167,9.125,8.625,10,42,0,13.6
2018-10-20,6,0,14,2.7857142857142856,0.4285714285714285,1.1538461538461535,8.0,5,11.0,10.0,11.375,13.0,2.6697916666666663,0.44843749999999993,1.6008668414918414,6.5,4.375,10,42,1,11.375
2018-10-20,6,1,2,2.5,0.5,1.0,2.0,0,4.5,4.5,5.375,5.916666666666667,2.485119047619048,0.5704365079365079,1.2509920634920633,3.625,1.625,10,42,1,14.0
2018-10-20,6,2,10,2.1,0.9,0.2222222222222222,4.0,6,18.0,18.0,17.125,16.916666666666668,2.6112757034632033,0.4357210497835498,1.8683153195488722,8.625,6.625,10,42,1,8.0
2018-10-20,6,3,18,2.6666666666666665,0.5,0.8333333333333334,9.0,5,20.0,18.25,17.25,17.583333333333332,2.4646841577540104,0.5371434937611408,1.556845850228203,9.25,7.5,10,42,1,8.666666666666666
2018-10-20,6,4,10,2.6,0.4,0.7,6.0,2,15.0,16.75,18.375,17.833333333333332,2.482005718954248,0.58171977124183,1.276350175844556,10.625,6.125,10,42,1,11.0
2018-10-20,6,5,17,2.4705882352941178,0.4705882352941176,1.875,12.0,3,14.5,15.25,17.25,19.333333333333332,2.585467939245996,0.5517471917916964,1.0812296578550449,10.0,5.875,10,42,1,10.8
2018-10-21,0,0,6,2.833333333333333,0.3333333333333333,2.1666666666666665,3.0,3,9.5,8.75,10.625,9.25,2.556051587301587,0.5458333333333333,1.019687950937951,7.25,3.125,10,42,1,10.625
2018-10-21,0,1,4,2.5,0.5,1.25,4.0,0,2.5,3.25,3.625,4.0,2.510416666666667,0.4756944444444445,1.6517857142857142,2.25,1.25,10,42,1,6.0
2018-10-21,0,2,13,2.6153846153846154,0.4615384615384615,0.9166666666666666,7.0,5,12.0,13.5,13.75,12.833333333333334,2.5926406926406926,0.47765151515151516,1.680952380952381,8.375,4.125,10,42,1,5.0
2018-10-21,0,3,10,2.4,0.7,0.5,4.0,5,14.0,15.0,13.625,13.833333333333334,2.5185611365758422,0.53071099651982,1.5104838509443772,8.0,4.5,10,42,1,7.666666666666667
2018-10-21,0,4,24,2.5416666666666665,0.5833333333333334,1.7826086956521738,9.0,15,22.0,22.25,20.0,18.916666666666668,2.5611714975845405,0.5039359040717737,1.418845262083753,10.125,8.625,10,42,1,8.25
2018-10-21,0,5,16,2.375,0.6875,1.25,14.0,0,16.0,18.25,21.125,22.416666666666668,2.524730320970141,0.5287159183555485,1.016286483068688,12.125,8.25,10,42,1,11.4
2018-10-22,1,0,8,2.25,0.875,1.0,5.0,3,7.5,7.25,7.875,10.083333333333334,2.353918650793651,0.6297619047619047,0.8674603174603174,5.25,2.125,10,43,0,7.875
2018-10-22,1,1,2,3.0,0.0,1.5,1.0,1,4.5,4.5,3.875,4.75,2.7038690476190474,0.3794642857142857,1.5592261904761904,2.5,1.375,10,43,0,8.0
2018-10-22,1,2,11,2.5454545454545454,0.5454545454545454,1.7272727272727273,6.0,4,16.0,15.75,16.25,14.916666666666666,2.5052253028404343,0.484860588972431,1.668340286519466,9.875,5.375,10,43,0,5.0
2018-10-22,1,3,9,2.7777777777777777,0.4444444444444444,1.6666666666666667,5.0,3,11.5,12.0,12.5,13.75,2.4301386113886116,0.5197080697080697,1.4931325414781296,6.875,5.125,10,43,0,7.0
2018-10-22,1,4,18,2.555555555555556,0.5,1.2222222222222223,10.0,6,18.5,19.5,19.5,20.5,2.5416430620771298,0.5098775791174246,1.5522942459176305,12.625,5.375,10,43,0,7.5
2018-10-22,1,5,11,2.909090909090909,0.3636363636363636,1.0,9.0,2,15.5,15.75,17.875,18.25,2.6236476608187136,0.5247911445279867,1.4583577404894204,9.5,7.125,10,43,0,9.6
2018-10-23,2,0,6,2.5,0.6666666666666666,0.3333333333333333,4.0,2,9.0,9.0,9.375,9.75,2.6277326839826842,0.5008928571428571,1.3820256132756135,5.0,3.375,10,43,0,9.375
2018-10-23,2,1,3,2.333333333333333,0.6666666666666666,0.6666666666666666,3.0,0,3.0,4.25,4.25,5.0,2.095833333333333,0.7458333333333333,1.0436507936507937,2.875,1.25,10,43,0,6.0
2018-10-23,2,2,22,2.636363636363636,0.4090909090909091,2.238095238095238,12.0,7,17.5,16.0,15.75,15.166666666666666,2.6172549019607843,0.4417728758169934,1.691749533146592,9.5,4.375,10,43,0,4.5
2018-10-23,2,3,10,2.7,0.4,2.6,3.0,6,16.0,16.0,15.5,15.666666666666666,2.462162592309651,0.5688789152024446,1.1720684340169634,9.375,5.625,10,43,0,10.333333333333334
2018-10-23,2,4,19,2.5789473684210527,0.4736842105263157,1.894736842105263,9.0,9,18.5,19.25,19.0,19.083333333333332,2.4397765735081913,0.5906338861302096,1.099578373015873,10.75,7.125,10,43,0,10.25
2018-10-23,2,5,13,2.8461538461538463,0.3076923076923077,1.2307692307692308,4.0,6,16.0,16.0,17.375,17.0,2.462389122315593,0.6126342203548086,1.1113456009934337,11.625,4.75,10,43,0,12.0
2018-10-24,3,0,8,2.25,0.75,0.625,6.0,1,6.5,7.75,10.0,9.916666666666666,2.6033289627039626,0.5379224941724942,1.1025058275058273,4.875,5.0,10,43,0,10.0
2018-10-24,3,1,7,2.2857142857142856,0.7142857142857143,0.6666666666666666,4.0,3,3.5,4.0,4.625,4.25,2.625892857142857,0.5234126984126984,1.3303571428571428,2.5,1.875,10,43,0,8.0
2018-10-24,3,2,12,2.833333333333333,0.1666666666666666,2.727272727272727,7.0,3,15.0,16.75,15.5,15.166666666666666,2.5748321058886074,0.45132438940488473,1.8889538770053476,9.0,4.875,10,43,0,7.5
2018-10-24,3,3,20,2.65,0.55,1.55,9.0,8,14.0,12.5,14.375,15.833333333333334,2.521510780885781,0.5258850524475525,1.5875031218781217,6.125,7.375,10,43,0,9.0
2018-10-24,3,4,28,2.571428571428572,0.4285714285714285,1.8148148148148149,20.0,7,16.5,20.0,17.625,17.416666666666668,2.56186092702111,0.5007839355057604,1.364345760233918,10.0,6.875,10,43,0,11.75
2018-10-24,3,5,19,2.6842105263157894,0.4736842105263157,0.7777777777777778,13.0,6,18.0,20.75,20.875,20.333333333333332,2.5032990564646913,0.5567192491031501,0.7155855618979441,11.125,8.875,10,43,0,15.0
2018-10-25,4,0,8,2.5,0.5,0.625,4.0,4,4.0,6.25,9.5,9.916666666666666,2.3180914480256583,0.687771658166395,0.7223214285714286,5.375,3.375,10,43,0,9.5
2018-10-25,4,1,6,1.6666666666666667,1.0,0.0,4.0,2,3.0,3.5,4.125,5.25,2.6458333333333335,0.41145833333333326,1.6845238095238093,2.625,1.375,10,43,0,8.0
2018-10-25,4,2,14,2.5,0.5714285714285714,0.7857142857142857,5.0,9,10.0,12.25,13.75,14.0,2.614583333333333,0.4352723665223665,1.7598755411255413,8.125,4.625,10,43,0,7.0
2018-10-25,4,3,16,2.4375,0.6875,1.0625,9.0,5,16.5,17.0,16.5,16.5,2.4117395901741876,0.5800942376551896,1.6529100903181784,9.125,6.0,10,43,0,9.333333333333334
2018-10-25,4,4,15,2.1333333333333333,0.8,0.7692307692307693,11.0,4,14.5,13.0,13.75,14.083333333333334,2.342022670312144,0.66927581738437,1.1310049019607842,8.375,4.75,10,43,0,11.0
2018-10-25,4,5,21,2.761904761904762,0.4761904761904761,0.5714285714285714,16.0,5,20.5,17.5,19.125,21.0,2.628347524172332,0.5316219852185325,1.1019865822583215,10.375,7.625,10,43,0,11.8
2018-10-26,5,0,19,2.210526315789474,0.6842105263157895,0.4117647058823529,5.0,13,10.0,11.5,12.625,13.5,2.439357333842628,0.5683676311433665,1.062885551948052,6.375,5.5,10,43,0,12.625
2018-10-26,5,1,6,2.1666666666666665,0.6666666666666666,0.8,5.0,0,5.5,5.25,5.25,5.75,2.33125,0.6486607142857144,1.005059523809524,3.375,1.5,10,43,0,19.0
2018-10-26,5,2,11,2.363636363636364,0.5454545454545454,1.3,7.0,4,14.0,12.0,12.0,11.916666666666666,2.65193885975136,0.40393599456099455,1.674256993006993,7.75,3.875,10,43,0,12.5
2018-10-26,5,3,22,2.363636363636364,0.7272727272727273,1.0909090909090908,13.0,9,14.0,12.25,12.125,13.75,2.591866987179487,0.4674679487179487,1.4189518814518816,7.125,4.25,10,43,0,12.0
2018-10-26,5,4,11,2.272727272727273,0.6363636363636364,1.7777777777777777,7.0,4,17.5,17.25,16.5,16.666666666666668,2.731158088235294,0.41865371148459385,1.4138174019607843,7.75,8.375,10,43,0,14.5
2018-10-26,5,5,16,2.6875,0.5,1.9375,7.0,7,9.5,11.5,16.25,17.666666666666668,2.5304538920831487,0.6057994250331712,0.9972521113146113,8.25,7.5,10,43,0,13.8
2018-10-27,6,0,5,2.2,0.8,0.8,3.0,2,12.0,10.5,11.25,12.583333333333334,2.6680059523809523,0.4436755952380952,1.5527899184149185,6.25,4.625,10,43,1,11.25
2018-10-27,6,1,4,2.25,0.75,0.75,3.0,1,2.5,4.0,5.0,5.333333333333333,2.4726190476190477,0.557936507936508,1.1259920634920633,3.375,1.5,10,43,1,5.0
2018-10-27,6,2,15,1.9333333333333331,0.9333333333333332,0.9230769230769232,10.0,5,13.0,17.0,15.875,16.166666666666668,2.5300257034632034,0.4982210497835498,1.68359309732665,7.875,6.5,10,43,1,4.5
2018-10-27,6,3,19,2.526315789473684,0.5789473684210527,1.263157894736842,9.0,9,21.5,17.25,16.875,18.5,2.5063508244206774,0.5163101604278074,1.5797625168948697,9.0,6.875,10,43,1,8.0
2018-10-27,6,4,14,2.357142857142857,0.7142857142857143,0.8571428571428571,13.0,1,14.0,14.25,16.625,17.5,2.4945057189542483,0.56921977124183,1.238850175844556,9.5,5.375,10,43,1,10.75
2018-10-27,6,5,14,2.7857142857142856,0.4285714285714285,0.8571428571428571,6.0,6,15.0,15.25,16.875,19.083333333333332,2.5755414686577613,0.5418207212034611,1.2432362368024132,10.25,5.375,10,43,1,11.4
2018-10-28,0,0,7,2.2857142857142856,0.7142857142857143,0.8571428571428571,6.0,1,9.0,8.0,10.125,9.5,2.5852182539682538,0.525,1.1905212842712842,6.875,3.125,10,43,1,10.125
2018-10-28,0,1,6,2.5,0.5,1.1666666666666667,4.0,1,3.0,3.25,3.0,3.75,2.53125,0.46875,1.59375,2.625,0.375,10,43,1,7.0
2018-10-28,0,2,13,2.3846153846153846,0.5384615384615384,2.5,9.0,2,12.5,12.75,13.5,13.083333333333334,2.61956376956377,0.4520104895104895,1.6038690476190476,8.0,4.25,10,43,1,6.5
2018-10-28,0,3,18,2.888888888888889,0.3888888888888889,2.111111111111111,10.0,8,15.0,13.75,13.75,13.666666666666666,2.4991166921313983,0.5487665520753756,1.3090949620554881,7.625,4.875,10,43,1,8.666666666666666
2018-10-28,0,4,24,2.5416666666666665,0.6666666666666666,1.5833333333333333,16.0,7,24.0,22.25,20.75,19.75,2.552490942028985,0.5212970151828847,1.4194491268180525,10.0,9.75,10,43,1,11.0
2018-10-28,0,5,12,3.0,0.3333333333333333,2.6666666666666665,6.0,4,16.0,18.0,20.75,21.5,2.4860790051806676,0.555442892039759,1.1067470093844773,12.625,7.25,10,43,1,13.6
2018-10-29,1,0,8,2.25,0.75,1.4285714285714286,6.0,2,7.5,8.0,8.0,9.583333333333334,2.385168650793651,0.6319940476190475,0.9716269841269841,5.125,2.375,10,44,0,8.0
2018-10-29,1,1,2,4.0,0.0,2.0,1.0,1,2.0,4.25,3.625,4.833333333333333,2.7351190476190474,0.3482142857142857,1.5904761904761904,2.25,1.375,10,44,0,8.0
2018-10-29,1,2,18,2.7222222222222223,0.2777777777777778,1.8888888888888888,11.0,5,12.5,14.5,15.625,15.0,2.5343446210222527,0.46710490715424924,1.774874377428557,8.875,5.625,10,44,0,5.0
2018-10-29,1,3,13,2.6923076923076925,0.3076923076923077,2.272727272727273,7.0,4,8.5,11.25,12.25,13.25,2.481906288156288,0.5070818070818071,1.601465874811463,6.625,5.0,10,44,0,9.333333333333334
2018-10-29,1,4,21,2.4761904761904763,0.6190476190476191,1.736842105263158,7.0,13,17.0,18.25,19.0,20.416666666666668,2.571314779248847,0.4757866700265156,1.6084811146044993,12.0,5.375,10,44,0,10.25
2018-10-29,1,5,19,2.3157894736842106,0.7894736842105263,0.6666666666666666,16.0,2,11.5,14.0,16.25,17.666666666666668,2.653950691121744,0.4973290233158654,1.37140121875029,9.0,6.125,10,44,0,12.4
2018-10-30,2,0,6,2.333333333333333,0.6666666666666666,1.1666666666666667,4.0,2,6.5,7.75,8.875,9.583333333333334,2.590232683982684,0.5342261904761905,1.1320256132756132,4.875,3.25,10,44,0,8.875
2018-10-30,2,1,3,2.0,1.0,0.0,2.0,1,3.5,3.5,4.5,5.083333333333333,2.2625,0.7041666666666666,0.9965277777777779,3.25,1.125,10,44,0,6.0
2018-10-30,2,2,11,2.8181818181818183,0.2727272727272727,2.1818181818181817,4.0,6,16.0,17.25,17.25,15.666666666666666,2.6468003565062386,0.40540923945335705,1.8465114379084966,9.875,5.125,10,44,0,4.5
2018-10-30,2,3,15,2.533333333333333,0.5333333333333333,1.4666666666666666,8.0,7,13.5,13.25,15.0,14.916666666666666,2.513948306595365,0.5385217723453017,1.3624530494015787,8.75,5.625,10,44,0,6.666666666666667
2018-10-30,2,4,11,2.727272727272727,0.5454545454545454,1.7272727272727273,7.0,4,20.0,20.0,19.125,18.833333333333332,2.435756105671934,0.5873444124459991,1.211420478279031,10.5,7.375,10,44,0,8.75
2018-10-30,2,5,18,2.5,0.5,1.3125,10.0,6,13.5,15.5,16.875,16.75,2.524040706026,0.5702134058751706,1.1714417548395877,10.625,5.0,10,44,0,9.2
2018-10-31,3,0,11,3.0,0.3636363636363636,1.0909090909090908,5.0,6,8.5,7.25,9.625,9.666666666666666,2.543669871794872,0.5862179487179487,1.0897217365967364,4.875,4.5,10,44,0,9.625
2018-10-31,3,1,8,2.625,0.375,1.625,5.0,3,6.5,4.75,5.0,4.583333333333333,2.5678571428571426,0.5501984126984127,1.2261904761904763,2.625,2.25,10,44,0,11.0
2018-10-31,3,2,14,2.642857142857143,0.4285714285714285,0.7857142857142857,9.0,3,12.0,15.25,14.75,14.833333333333334,2.616498772555274,0.38882438940488473,2.0423629679144386,9.0,4.125,10,44,0,9.5
2018-10-31,3,3,17,2.235294117647059,0.6470588235294118,0.9333333333333332,8.0,8,18.0,14.5,15.0,15.583333333333334,2.536094114219114,0.5196350524475525,1.664586455211455,6.25,7.625,10,44,0,11.0
2018-10-31,3,4,19,2.8421052631578947,0.3684210526315789,1.4210526315789471,9.0,8,23.5,21.25,19.75,18.416666666666668,2.5423804075405907,0.5089008186226436,1.3911976120857699,12.0,6.875,10,44,0,12.5
2018-10-31,3,5,16,2.4375,0.5625,0.7333333333333333,13.0,3,19.0,18.5,20.125,20.333333333333332,2.5338253722541646,0.5459297754189395,0.7475903928158185,11.5,7.75,10,44,0,13.8
2018-11-01,4,0,9,2.333333333333333,0.5555555555555556,0.5,8.0,1,7.5,6.75,8.125,9.5,2.308223026973027,0.6844821844821845,0.7171130952380952,4.875,2.625,11,44,0,8.125
2018-11-01,4,1,6,3.0,0.1666666666666666,1.5,4.0,2,4.0,4.0,3.875,4.833333333333333,2.541666666666667,0.48958333333333326,1.4166666666666665,2.5,1.25,11,44,0,9.0
2018-11-01,4,2,14,2.7142857142857144,0.4285714285714285,1.0714285714285714,8.0,3,11.5,12.0,14.0,13.583333333333334,2.635416666666667,0.42336760461760464,1.670589826839827,7.5,5.5,11,44,0,7.5
2018-11-01,4,3,18,2.555555555555556,0.5555555555555556,1.411764705882353,11.0,6,15.5,16.5,16.5,16.666666666666668,2.4195520901741876,0.5800942376551896,1.5803654474610356,9.375,5.5,11,44,0,9.666666666666666
2018-11-01,4,4,18,2.2777777777777777,0.7222222222222222,1.1764705882352942,10.0,7,14.5,13.75,14.125,14.666666666666666,2.285772670312144,0.6963591507177034,1.0453405662964486,9.375,4.125,11,44,0,11.75
2018-11-01,4,5,16,2.4375,0.6875,0.75,12.0,4,20.5,19.75,18.625,21.166666666666668,2.6535856194104275,0.5161457947423421,0.9784151536868928,11.0,6.75,11,44,0,13.0
2018-11-02,5,0,15,2.466666666666667,0.5333333333333333,0.7857142857142857,10.0,4,16.5,13.75,13.125,13.916666666666666,2.440673123316312,0.5538939469328401,0.9714989973262033,5.875,6.625,11,44,0,13.125
2018-11-02,5,1,4,2.0,1.0,0.0,2.0,2,5.5,6.25,5.125,5.583333333333333,2.3520833333333333,0.6427083333333333,1.0113095238095238,3.375,1.25,11,44,0,15.0
2018-11-02,5,2,10,2.5,0.5,0.8,1.0,6,12.0,12.0,12.125,12.0,2.6223934052059055,0.40961781274281267,1.624256993006993,7.75,4.0,11,44,0,9.5
2018-11-02,5,3,13,2.923076923076923,0.2307692307692307,2.333333333333333,5.0,7,19.0,14.5,13.375,14.416666666666666,2.5852381993006994,0.485460372960373,1.4757700632700632,7.875,4.875,11,44,0,9.666666666666666
2018-11-02,5,4,15,2.4,0.5333333333333333,1.75,10.0,5,15.5,15.75,15.875,15.833333333333334,2.710561497326203,0.42007416603004843,1.5610396241830067,8.0,7.5,11,44,0,10.5
2018-11-02,5,5,20,2.5,0.6,1.5789473684210529,12.0,7,10.0,11.25,16.125,17.083333333333332,2.579626686200796,0.5874170720919947,1.0375165343915345,8.5,7.0,11,44,0,11.4
2018-11-03,6,0,4,3.25,0.25,2.75,3.0,1,9.5,10.25,9.875,11.583333333333334,2.6461309523809526,0.45773809523809517,1.4316360722610721,5.625,3.875,11,44,1,9.875
2018-11-03,6,1,5,2.8,0.2,2.0,3.0,1,3.0,3.75,4.375,5.25,2.3788690476190477,0.5961309523809524,0.9836309523809524,3.125,1.125,11,44,1,4.0
2018-11-03,6,2,15,2.4,0.6,0.9333333333333332,12.0,2,12.5,15.25,15.75,15.916666666666666,2.45919237012987,0.5602002164502164,1.540644379377932,7.375,7.0,11,44,1,4.5
2018-11-03,6,3,10,2.4,0.6,1.2,7.0,3,18.5,19.25,17.875,18.416666666666668,2.549413025377615,0.4977694905713481,1.5626572537369752,9.125,7.625,11,44,1,8.0
2018-11-03,6,4,14,2.7857142857142856,0.2857142857142857,2.357142857142857,7.0,5,12.0,13.5,16.25,17.083333333333332,2.4729721055088705,0.592329014939309,1.132757738869766,10.0,4.75,11,44,1,8.5
2018-11-03,6,5,17,2.647058823529412,0.4117647058823529,0.75,12.0,2,15.5,15.0,16.25,18.0,2.614545228056257,0.5230237287222581,1.2621437998276235,9.75,5.125,11,44,1,9.6
2018-11-04,0,0,4,2.5,0.25,1.3333333333333333,3.0,1,6.5,8.0,9.5,9.5,2.5375992063492063,0.5622023809523808,1.1840277777777777,6.5,2.875,11,44,1,9.5
2018-11-04,0,2,11,2.636363636363636,0.3636363636363636,1.9,6.0,5,13.0,12.5,13.75,13.333333333333334,2.5880952380952382,0.4625,1.7913690476190474,8.375,3.875,11,44,1,4.0
2018-11-04,0,3,16,2.5625,0.375,2.071428571428572,8.0,7,14.0,14.0,14.625,13.833333333333334,2.5420459850606907,0.5291958450046685,1.3343474873080137,8.25,5.25,11,44,1,7.5
2018-11-04,0,4,17,2.294117647058824,0.6470588235294118,1.125,8.0,8,24.0,23.0,20.875,20.25,2.560416666666667,0.5339781746031746,1.497800576093415,10.75,9.125,11,44,1,10.333333333333334
2018-11-04,0,5,22,2.590909090909091,0.3181818181818182,1.1,15.0,6,14.0,15.0,19.0,20.25,2.543771312872975,0.5298018663987334,1.3535418811793494,11.75,6.375,11,44,1,12.0
2018-11-05,1,0,3,2.333333333333333,0.6666666666666666,0.5,3.0,0,8.0,7.75,8.375,8.833333333333334,2.341418650793651,0.6757440476190476,1.0751984126984127,5.625,2.25,11,45,0,8.375
2018-11-05,1,1,4,2.25,0.75,0.75,4.0,0,2.0,3.25,3.75,4.0,2.9851190476190474,0.2232142857142857,1.8404761904761904,2.25,1.5,11,45,0,3.0
2018-11-05,1,2,13,2.6153846153846154,0.4615384615384615,1.5384615384615383,8.0,5,14.5,15.25,15.5,15.583333333333334,2.5325171356421357,0.4623534451659452,1.754406541171247,9.0,5.25,11,45,0,3.5
2018-11-05,1,3,11,2.5454545454545454,0.5454545454545454,1.7272727272727273,3.0,6,11.0,11.25,12.75,12.833333333333334,2.512889194139194,0.4899877899877899,1.6511817839023721,7.0,5.0,11,45,0,6.666666666666667
2018-11-05,1,4,23,2.391304347826087,0.5652173913043478,2.0476190476190474,12.0,11,19.5,19.0,19.0,19.916666666666668,2.571314779248847,0.48769143193127745,1.663086377762394,12.0,5.375,11,45,0,7.75
2018-11-05,1,5,16,2.75,0.4375,1.9333333333333331,9.0,6,15.0,15.25,16.125,17.166666666666668,2.64342437533227,0.5147632338421813,1.3922345520836235,9.875,5.25,11,45,0,10.8
2018-11-06,2,0,5,2.6,0.4,2.0,3.0,1,6.0,7.5,8.875,9.333333333333334,2.548566017316017,0.5758928571428571,1.1778589466089466,5.125,3.125,11,45,0,8.875
2018-11-06,2,1,3,2.0,1.0,1.0,3.0,0,3.0,3.0,4.625,4.833333333333333,2.2,0.7666666666666666,0.8090277777777779,3.25,1.25,11,45,0,5.0
2018-11-06,2,2,23,2.652173913043478,0.4347826086956521,2.1739130434782608,9.0,14,16.5,17.0,16.5,15.416666666666666,2.660837789661319,0.388029560308972,2.0310034165181223,9.125,5.125,11,45,0,4.0
2018-11-06,2,3,10,2.2,0.8,1.1111111111111112,7.0,3,12.5,14.25,15.0,14.916666666666666,2.5139483065953656,0.546855105678635,1.4118578113063407,8.75,6.125,11,45,0,10.333333333333334
2018-11-06,2,4,9,2.6666666666666665,0.4444444444444444,1.2222222222222223,4.0,5,15.0,16.75,17.75,18.333333333333332,2.469847014762843,0.5816625942641809,1.3201867120452646,9.75,6.75,11,45,0,10.25
2018-11-06,2,5,15,2.6,0.4666666666666667,0.6,11.0,3,15.5,15.75,16.625,16.833333333333332,2.524040706026,0.5639634058751706,1.256556886418535,10.375,5.0,11,45,0,10.0
2018-11-07,3,0,4,2.0,0.75,0.3333333333333333,2.0,2,9.5,8.0,9.375,10.0,2.5917467948717947,0.5739801864801864,1.1351762820512818,4.625,4.5,11,45,0,9.375
2018-11-07,3,1,1,4.0,0.0,1.0,1.0,0,7.5,5.5,4.875,4.916666666666667,2.604315476190476,0.49985119047619053,1.3876488095238095,3.125,1.625,11,45,0,4.0
2018-11-07,3,2,18,2.833333333333333,0.3333333333333333,2.055555555555556,14.0,4,13.0,14.0,15.125,15.0,2.6400377335942347,0.36285036343085875,2.015577253628724,9.5,3.875,11,45,0,2.5
2018-11-07,3,3,13,2.5384615384615383,0.4615384615384615,2.1666666666666665,8.0,4,18.5,16.25,15.5,16.083333333333332,2.5270443404634584,0.5139789438502673,1.6658685064935064,6.625,7.875,11,45,0,7.666666666666667
2018-11-07,3,4,25,2.56,0.56,1.3333333333333333,17.0,6,23.5,20.0,20.125,18.25,2.5538935654353274,0.5002659502015909,1.3854958576998049,11.25,7.75,11,45,0,9.0
2018-11-07,3,5,19,2.5789473684210527,0.4736842105263157,0.625,11.0,7,17.5,17.75,19.875,20.0,2.5051795389208316,0.5676311643078283,0.7142570594824851,12.125,6.875,11,45,0,12.2
2018-11-08,4,0,6,3.0,0.1666666666666666,1.5,4.0,2,8.5,6.25,7.625,9.416666666666666,2.3018127705627704,0.6673881673881674,0.7066964285714286,5.0,2.0,11,45,0,7.625
2018-11-08,4,1,3,2.333333333333333,0.6666666666666666,1.0,2.0,1,6.0,4.5,4.25,4.833333333333333,2.625,0.46874999999999994,1.3541666666666665,3.0,1.125,11,45,0,6.0
2018-11-08,4,2,22,2.772727272727273,0.2727272727272727,2.333333333333333,10.0,6,14.0,12.0,13.25,13.583333333333334,2.630952380952381,0.4331890331890332,1.5357683982683983,6.875,5.25,11,45,0,4.5
2018-11-08,4,3,17,2.7058823529411766,0.3529411764705882,2.117647058823529,12.0,4,17.0,16.75,16.375,16.916666666666668,2.469259692513369,0.5640123663101604,1.5302735356963297,9.375,5.25,11,45,0,10.333333333333334
2018-11-08,4,4,18,2.888888888888889,0.3888888888888889,1.6470588235294117,9.0,6,16.5,15.5,14.375,14.833333333333334,2.2892448925343665,0.6850744284954811,1.0673993898258605,9.125,4.5,11,45,0,12.0
2018-11-08,4,5,22,2.363636363636364,0.6818181818181818,0.4285714285714285,15.0,7,18.5,19.5,17.875,20.916666666666668,2.623045846683155,0.5339014765605239,0.8697842013059405,11.5,5.5,11,45,0,13.2
2018-11-09,5,0,10,2.5,0.6,1.2222222222222223,7.0,3,17.0,13.5,13.5,13.166666666666666,2.4365064566496457,0.5476439469328401,0.9106223739495798,6.5,6.375,11,45,0,13.5
2018-11-09,5,1,8,2.5,0.5,1.75,3.0,5,5.0,5.25,4.625,5.083333333333333,2.2739583333333333,0.6895833333333333,0.7613095238095238,3.0,1.25,11,45,0,10.0
2018-11-09,5,2,9,2.333333333333333,0.5555555555555556,2.0,6.0,3,10.5,12.25,11.375,12.0,2.5989559052059055,0.4252428127428127,1.474256993006993,6.5,4.125,11,45,0,9.0
2018-11-09,5,3,12,2.6666666666666665,0.5,1.75,7.0,3,17.5,15.75,13.375,13.583333333333334,2.6044689685314686,0.45661421911421907,1.555898268398268,7.25,5.375,11,45,0,9.0
2018-11-09,5,4,8,2.75,0.5,1.2857142857142858,5.0,2,13.0,15.25,15.5,15.916666666666666,2.67722816399287,0.4450741660300484,1.559201388888889,8.5,6.75,11,45,0,9.75
2018-11-09,5,5,22,2.727272727272727,0.5454545454545454,0.7142857142857143,12.0,9,18.0,13.75,16.25,17.083333333333332,2.5960740546218486,0.576890756302521,1.134884955444166,8.625,7.0,11,45,0,9.4
